StyleNumber,ProductName,ImagePath,ImagePath2,ImagePath3,ProductDescription,MetalType,MetalColor,WholeSaleBasePrice,Gender,Categories,Collections,Weight,IsImageFromURL,PriceType
Z7B,7 mm wide Beveled Zirconium band featuring a Hunter Orange sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/7/ring_materials/Z/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=CER-HUNTERORANGE,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/7/ring_materials/Z/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=CER-HUNTERORANGE,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/7/ring_materials/Z/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=CER-HUNTERORANGE,7 mm wide Beveled Zirconium band featuring a Hunter Orange sleeve.,Zirconium,Zirconium,195,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z7D14/WMOP,7 mm wide/Domed/Zirconium band with one 4 mm Centered inlay of Freshwater Mother of Pearl.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/Z/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=14-N&grooves=14-N_WMOP,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/Z/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=14-N&grooves=14-N_WMOP,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/Z/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=14-N&grooves=14-N_WMOP,7 mm wide/Domed/Zirconium band with one 4 mm Centered inlay of Freshwater Mother of Pearl.,Zirconium,Zirconium,296,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z7DBDIA6XEVEN.07F,7 mm wide/Domed Bevel/Zirconium band with a 6X Even arrangement of .07 carat Round Diamond stones in a Flush setting.,https://assets.lashbrookdesigns.com/rings/profiles/DB/widths/7/ring_materials/Z/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=D%2CN&gemstones=6XEVEN-N_ROUND_DIA_.07_F,https://assets.lashbrookdesigns.com/rings/profiles/DB/widths/7/ring_materials/Z/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=D%2CN&gemstones=6XEVEN-N_ROUND_DIA_.07_F,https://assets.lashbrookdesigns.com/rings/profiles/DB/widths/7/ring_materials/Z/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=D%2CN&gemstones=6XEVEN-N_ROUND_DIA_.07_F,7 mm wide/Domed Bevel/Zirconium band with a 6X Even arrangement of .07 carat Round Diamond stones in a Flush setting.,Zirconium,Zirconium,755,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z7DGE,7 mm wide Domed Stepped Down Edges Zirconium band.,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/Z/images/1?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/Z/images/2?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/Z/images/3?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,7 mm wide Domed Stepped Down Edges Zirconium band.,Zirconium,Zirconium,156,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z7F11/A,7 mm wide/Flat/Zirconium band with one 1 mm Centered inlay of Royal Blue also featuring a Royal Blue sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/1?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=11-N&grooves=11-N_CER-ROYALBLUE&sleeve=CER-ROYALBLUE,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/2?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=11-N&grooves=11-N_CER-ROYALBLUE&sleeve=CER-ROYALBLUE,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/3?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=11-N&grooves=11-N_CER-ROYALBLUE&sleeve=CER-ROYALBLUE,7 mm wide/Flat/Zirconium band with one 1 mm Centered inlay of Royal Blue also featuring a Royal Blue sleeve.,Zirconium,Zirconium,215,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z7FHALFETERNITYBLKDIA.03BEAD,7 mm wide/Flat/Zirconium band with a Half Eternity arrangement of .03 carat Round Black Diamond stones in a Bead setting.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/1?ring_finish=BEAD&finish_type=F&size=10&feature_group=D%2CN&gemstones=HALFETERNITY-N_ROUND_BLKDIA_.03_BEAD,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/2?ring_finish=BEAD&finish_type=F&size=10&feature_group=D%2CN&gemstones=HALFETERNITY-N_ROUND_BLKDIA_.03_BEAD,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/3?ring_finish=BEAD&finish_type=F&size=10&feature_group=D%2CN&gemstones=HALFETERNITY-N_ROUND_BLKDIA_.03_BEAD,7 mm wide/Flat/Zirconium band with a Half Eternity arrangement of .03 carat Round Black Diamond stones in a Bead setting.,Zirconium,Zirconium,481,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8B(S),8 mm wide Stepped Bevel Zirconium band featuring a USMC Red sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/B-S/widths/8/ring_materials/Z/images/1?ring_finish=CROSSSATINBLACK%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=CER-USMCRED,https://assets.lashbrookdesigns.com/rings/profiles/B-S/widths/8/ring_materials/Z/images/2?ring_finish=CROSSSATINBLACK%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=CER-USMCRED,https://assets.lashbrookdesigns.com/rings/profiles/B-S/widths/8/ring_materials/Z/images/3?ring_finish=CROSSSATINBLACK%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=CER-USMCRED,8 mm wide Stepped Bevel Zirconium band featuring a USMC Red sleeve.,Zirconium,Zirconium,195,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8B/LCVTREES/A,8 mm wide/Beveled/Zirconium band with a laser carved Trees pattern.,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/8/ring_materials/Z/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=M%2CN&machine_pattern=LCVTREES_Z_COLOR_CER-BLACK,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/8/ring_materials/Z/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=M%2CN&machine_pattern=LCVTREES_Z_COLOR_CER-BLACK,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/8/ring_materials/Z/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=M%2CN&machine_pattern=LCVTREES_Z_COLOR_CER-BLACK,8 mm wide/Beveled/Zirconium band with a laser carved Trees pattern.,Zirconium,Zirconium,241,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8B15(NS)/METEORITE11/14KY,8 mm wide/Beveled/Zirconium band featuring inlays of Meteorite and 14K Yellow Gold.,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/Z/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=15-N%2C11-N&grooves=15-N_METEORITE%2C11-N_14KY_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/Z/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=15-N%2C11-N&grooves=15-N_METEORITE%2C11-N_14KY_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/Z/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=15-N%2C11-N&grooves=15-N_METEORITE%2C11-N_14KY_SATIN,8 mm wide/Beveled/Zirconium band featuring inlays of Meteorite and 14K Yellow Gold.,Zirconium,Zirconium,710,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8B16(NS)/SS14/ABALONE,8 mm wide/Beveled/Zirconium band featuring inlays of Palladium Silver and Abalone.,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/Z/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=16-N%2C14-N&grooves=16-N_SS_POLISH%2C14-N_ABALONE,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/Z/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=16-N%2C14-N&grooves=16-N_SS_POLISH%2C14-N_ABALONE,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/Z/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=16-N%2C14-N&grooves=16-N_SS_POLISH%2C14-N_ABALONE,8 mm wide/Beveled/Zirconium band featuring inlays of Palladium Silver and Abalone.,Zirconium,Zirconium,372,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8DB,8 mm wide Domed Bevel Zirconium band.,https://assets.lashbrookdesigns.com/rings/profiles/DB/widths/8/ring_materials/Z/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N&engraving_new=D_AZTEC1,https://assets.lashbrookdesigns.com/rings/profiles/DB/widths/8/ring_materials/Z/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N&engraving_new=D_AZTEC1,https://assets.lashbrookdesigns.com/rings/profiles/DB/widths/8/ring_materials/Z/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N&engraving_new=D_AZTEC1,8 mm wide Domed Bevel Zirconium band.,Zirconium,Zirconium,156,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8F11OC/14KR,8 mm wide/Flat/Zirconium band with one 1 mm Off Center inlay of 14K Rose Gold.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/1?ring_finish=MACHINE%2CMACHINE&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KR_RECESSPOLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/2?ring_finish=MACHINE%2CMACHINE&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KR_RECESSPOLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/3?ring_finish=MACHINE%2CMACHINE&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KR_RECESSPOLISH,8 mm wide/Flat/Zirconium band with one 1 mm Off Center inlay of 14K Rose Gold.,Zirconium,Zirconium,313,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8F12OCE/14KY/MGA,8 mm wide/Flat/Zirconium band with one 2 mm Off Center Edge inlay of 14K Yellow Gold.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/1?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=12-OCE_MGA-CER-BLACK&grooves=12-OCE_14KY_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/2?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=12-OCE_MGA-CER-BLACK&grooves=12-OCE_14KY_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/3?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=12-OCE_MGA-CER-BLACK&grooves=12-OCE_14KY_POLISH,8 mm wide/Flat/Zirconium band with one 2 mm Off Center Edge inlay of 14K Yellow Gold.,Zirconium,Zirconium,480,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8HB15/MOSAIC,8 mm wide/High Bevel/Zirconium band with one 5 mm Centered inlay of Ocean Jasper.,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/8/ring_materials/Z/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=15-N&grooves=15-N_MOSAIC-OCEANJASPER,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/8/ring_materials/Z/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=15-N&grooves=15-N_MOSAIC-OCEANJASPER,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/8/ring_materials/Z/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=15-N&grooves=15-N_MOSAIC-OCEANJASPER,8 mm wide/High Bevel/Zirconium band with one 5 mm Centered inlay of Ocean Jasper.,Zirconium,Zirconium,296,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
ZC6D14/FORGEDCF,6 mm wide/Domed/Zirconium band with one 4 mm Centered inlay of Forged Carbon Fiber.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/Z/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=14-N&grooves=14-N_C-FORGEDCF,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/Z/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=14-N&grooves=14-N_C-FORGEDCF,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/Z/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=14-N&grooves=14-N_C-FORGEDCF,6 mm wide/Domed/Zirconium band with one 4 mm Centered inlay of Forged Carbon Fiber.,Zirconium,Zirconium,293,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
ZSLEEVE14KY8FGEW2UMIL,8 mm wide Flat Stepped Edges Milgrain 14K Yellow Gold band featuring a Zirconium sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/FGEW2UMIL/widths/8/ring_materials/14KY/images/1?ring_finish=HAMMER%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=Z,https://assets.lashbrookdesigns.com/rings/profiles/FGEW2UMIL/widths/8/ring_materials/14KY/images/2?ring_finish=HAMMER%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=Z,https://assets.lashbrookdesigns.com/rings/profiles/FGEW2UMIL/widths/8/ring_materials/14KY/images/3?ring_finish=HAMMER%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=Z,8 mm wide Flat Stepped Edges Milgrain 14K Yellow Gold band featuring a Zirconium sleeve.,14K Gold,Yellow,987,Unisex,Men's Wedding Rings,Wedding Band,8.714,1,2
TA7DHALFETERNITYBLKDIA.015CH,7 mm wide/Domed/Tantalum band with a Half Eternity arrangement of .015 carat Round Black Diamond stones in a Channel setting.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/TA/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=D%2CN&gemstones=HALFETERNITY-N_ROUND_BLKDIA_.015_CH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/TA/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=D%2CN&gemstones=HALFETERNITY-N_ROUND_BLKDIA_.015_CH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/TA/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=D%2CN&gemstones=HALFETERNITY-N_ROUND_BLKDIA_.015_CH,7 mm wide/Domed/Tantalum band with a Half Eternity arrangement of .015 carat Round Black Diamond stones in a Channel setting.,Tantalum,Tantalum,543,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
CC9B21W(NS)/ADIA3X.05F,"9 mm wide/Beveled/Cobalt Chrome band with  two 1 mm Wide inlays of Black and featuring an  arrangement of 3, .05 carat Round Diamond stones in a Flush setting",https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/9/ring_materials/CC/images/1?ring_finish=BEAD%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CD&groove_group=21-W&grooves=21-W_CER-BLACK&gemstones=%2C3X-N_ROUND_DIA_.05_F,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/9/ring_materials/CC/images/2?ring_finish=BEAD%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CD&groove_group=21-W&grooves=21-W_CER-BLACK&gemstones=%2C3X-N_ROUND_DIA_.05_F,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/9/ring_materials/CC/images/3?ring_finish=BEAD%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CD&groove_group=21-W&grooves=21-W_CER-BLACK&gemstones=%2C3X-N_ROUND_DIA_.05_F,"9 mm wide/Beveled/Cobalt Chrome band with  two 1 mm Wide inlays of Black and featuring an  arrangement of 3, .05 carat Round Diamond stones in a Flush setting",Cobalt Chrome,Cobalt Chrome,405,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
14KYSLEEVEZ7B,7 mm wide Beveled Zirconium band featuring a 14K Yellow Gold sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/7/ring_materials/Z/images/1?ring_finish=BEAD%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=14KY,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/7/ring_materials/Z/images/2?ring_finish=BEAD%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=14KY,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/7/ring_materials/Z/images/3?ring_finish=BEAD%2CPOLISH&finish_type=FS&size=10&feature_group=N&sleeve=14KY,7 mm wide Beveled Zirconium band featuring a 14K Yellow Gold sleeve.,Zirconium,Zirconium,592,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",4.791,1,2
Z8F21W/14KW,8 mm wide/Flat/Zirconium band with two 1 mm Wide inlays of 14K White Gold.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/1?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-W&grooves=21-W_14KW_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/2?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-W&grooves=21-W_14KW_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/Z/images/3?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-W&grooves=21-W_14KW_POLISH,8 mm wide/Flat/Zirconium band with two 1 mm Wide inlays of 14K White Gold.,Zirconium,Zirconium,446,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
Z8HB21W/14KWDIA(ST)3X.05F,"8 mm wide/High Bevel/Zirconium band with  two 1 mm Wide inlays of 14K White Gold and featuring an  arrangement of 3, .05 carat Round Diamond (ST) stones in a Flush setting",https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/8/ring_materials/Z/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CD&groove_group=21-W&grooves=21-W_14KW_POLISH&gemstones=%2C3X-N_ROUND_DIA-ST_.05_F,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/8/ring_materials/Z/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CD&groove_group=21-W&grooves=21-W_14KW_POLISH&gemstones=%2C3X-N_ROUND_DIA-ST_.05_F,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/8/ring_materials/Z/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CD&groove_group=21-W&grooves=21-W_14KW_POLISH&gemstones=%2C3X-N_ROUND_DIA-ST_.05_F,"8 mm wide/High Bevel/Zirconium band with  two 1 mm Wide inlays of 14K White Gold and featuring an  arrangement of 3, .05 carat Round Diamond (ST) stones in a Flush setting",Zirconium,Zirconium,661,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
CC7DGE21EDGE/14KYLABDIA9X.05CH,"7 mm wide/Domed Stepped Down Edges/Cobalt Chrome band with an  arrangement of 9, .05 carat Round Lab Grown Diamond stones in a Channel setting and featuring two 1 mm Edge inlays of 14K Yellow Gold",https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/CC/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=D%2CG&groove_group=%2C21-EDGE&grooves=%2C21-EDGE_14KY_POLISH&gemstones=9X-N_ROUND_LABDIA_.05_CH,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/CC/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=D%2CG&groove_group=%2C21-EDGE&grooves=%2C21-EDGE_14KY_POLISH&gemstones=9X-N_ROUND_LABDIA_.05_CH,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/CC/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=D%2CG&groove_group=%2C21-EDGE&grooves=%2C21-EDGE_14KY_POLISH&gemstones=9X-N_ROUND_LABDIA_.05_CH,"7 mm wide/Domed Stepped Down Edges/Cobalt Chrome band with an  arrangement of 9, .05 carat Round Lab Grown Diamond stones in a Channel setting and featuring two 1 mm Edge inlays of 14K Yellow Gold",Cobalt Chrome,Cobalt Chrome,689,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
10KW3D-IS,3 mm wide Domed 10K White Gold band featuring a Crushed Orchid sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/3/ring_materials/10KW/images/1?ring_finish=POLISH&finish_type=F&weight=IS&size=10&feature_group=N&sleeve=CER-CRUSHEDORCHID,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/3/ring_materials/10KW/images/2?ring_finish=POLISH&finish_type=F&weight=IS&size=10&feature_group=N&sleeve=CER-CRUSHEDORCHID,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/3/ring_materials/10KW/images/3?ring_finish=POLISH&finish_type=F&weight=IS&size=10&feature_group=N&sleeve=CER-CRUSHEDORCHID,3 mm wide Domed 10K White Gold band featuring a Crushed Orchid sleeve.,10K Gold,White,354,Unisex,Men's Wedding Rings,Wedding Band,3.612,1,2
14KYPF8D16/ZIRCONIUM/LCVTRELLIS2/A,8 mm wide/Domed/14K Yellow Gold band with one 6 mm Centered inlay of Zirconium with a laser carved Trellis 2 pattern.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/PF14KY/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CLCVTRELLIS2_ZIRCONIUM_COLOR_CER-BLACK&groove_group=16-N&grooves=16-N_ZIRCONIUM_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/PF14KY/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CLCVTRELLIS2_ZIRCONIUM_COLOR_CER-BLACK&groove_group=16-N&grooves=16-N_ZIRCONIUM_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/PF14KY/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CLCVTRELLIS2_ZIRCONIUM_COLOR_CER-BLACK&groove_group=16-N&grooves=16-N_ZIRCONIUM_SATIN,8 mm wide/Domed/14K Yellow Gold band with one 6 mm Centered inlay of Zirconium with a laser carved Trellis 2 pattern.,14K Gold,Yellow,1520,Unisex,Men's Wedding Rings,Wedding Band,13.129,1,2
CCPF8B16(NS)/TANTALUM/LCVAZTEC2/A,8 mm wide/Beveled/Cobalt Chrome band with one 6 mm Centered inlay of Tantalum with a laser carved Aztec 2 pattern.,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/PFCC/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CM&machine_pattern=%2CLCVAZTEC2_TANTALUM_COLOR_CER-BLACK&groove_group=16-N&grooves=16-N_TANTALUM_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/PFCC/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CM&machine_pattern=%2CLCVAZTEC2_TANTALUM_COLOR_CER-BLACK&groove_group=16-N&grooves=16-N_TANTALUM_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/PFCC/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CM&machine_pattern=%2CLCVAZTEC2_TANTALUM_COLOR_CER-BLACK&groove_group=16-N&grooves=16-N_TANTALUM_SATIN,8 mm wide/Beveled/Cobalt Chrome band with one 6 mm Centered inlay of Tantalum with a laser carved Aztec 2 pattern.,Cobalt Chrome,Cobalt Chrome,452,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
Z7FOCHALFETERNITYDIA.015BEAD,7 mm wide/Flat/Zirconium band with a Off Center Half Eternity arrangement of .015 carat Round Diamond stones in a Bead setting.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=D%2CN&gemstones=OCHALFETERNITY-N_ROUND_DIA_.015_BEAD,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=D%2CN&gemstones=OCHALFETERNITY-N_ROUND_DIA_.015_BEAD,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/Z/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=D%2CN&gemstones=OCHALFETERNITY-N_ROUND_DIA_.015_BEAD,7 mm wide/Flat/Zirconium band with a Off Center Half Eternity arrangement of .015 carat Round Diamond stones in a Bead setting.,Zirconium,Zirconium,743,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
